1e+08,44,40,40,44,50,44,50,44,64,44,44,34,34,40,30,54,40,34,34,20,50,44,30,54,34,44,40,14,44,34,44,50,44,64,54,50,14,54,34,34,40,34,34,44,34,54,40,50,34,30,34,40,34,40,144,50,30,34,40,34,54,74,50,50,40,34,30,34,34,50,50,34,40,30,34,30,30,44,70,144,24,30,34,44,44,50,34,40,50,40,50,30,40,40,30,40,14,40,14,10,30,34,44,54,34,40,50,44,34,20,24,44,44,30,40,10,10,24,50,40,14,30,50,10,30,30,30,30,34,40,30,40,30,20,30,34,24,20,40,20,40,24,30,44,50,30,34,30,14,30,20,34,40,30,40,34,44,40,10,10,24,24,30,10,40,40,40,20,40,24,50,40,20,14,50,30,24,30,30,30,31,38,28,35,34,30,33,29,36,32,40,35,33,26,34,33,32,30,30,28,27,35,35,35,43,27,31,38,27,14,29,33,35,11,24,15,12,22,34,32,33,34,28,31,31,27,32,22,30,37,32,28,25,32,35,19,40,35,26,33,31,35,34,27,28,34,37,42,38,29,32,43,30,39,59,35,32,27,31,30,40,40,35,29,36,30,31,35,40,26,19,34,33,26,26,26,30,25,27,23,33,25,30,12,40,32,20,22,33,28,14,30,25,30,25,29,30,10,28,32,32,29,33,35,34,30,28,33,30,35,36,38,35,38,31,23,40,31,32,36,28,31,31,33,28,30,44,25,39,30,27,33,27,31,19,24,31,22,33,23,25,26,28,27,25,31,15,28,34,32,25,34,35,22,30,29,36,23,22
44,1e+08,30,50,50,30,54,70,80,40,90,30,64,70,30,24,50,40,60,44,30,30,70,24,70,54,60,50,30,70,30,144,30,74,64,64,30,30,64,70,64,70,20,54,50,24,50,50,24,60,30,30,20,24,30,44,44,44,24,60,40,64,60,24,40,64,24,70,20,24,44,50,30,70,64,74,24,34,80,54,44,30,30,34,70,50,30,30,30,44,10,74,20,70,24,30,40,24,34,10,0,20,14,74,50,34,20,44,30,44,14,14,30,24,30,24,20,0,20,70,30,10,14,44,14,30,20,20,54,30,20,10,24,20,20,30,30,4,14,10,20,34,14,10,24,80,30,14,20,20,10,24,24,20,20,40,20,24,30,0,20,20,4,24,0,34,30,20,20,30,20,74,24,14,4,40,30,20,14,20,80,88,31,91,53,35,61,55,31,57,53,25,34,30,29,40,51,77,69,81,86,83,32,25,56,40,73,71,38,28,6,38,27,29,6,20,2,17,21,27,26,30,26,24,19,33,22,67,26,21,31,42,59,12,30,35,11,32,34,17,39,66,56,28,22,22,35,32,36,53,75,53,37,61,36,49,42,35,64,88,53,52,25,35,70,36,66,27,32,52,28,22,22,30,17,19,28,24,15,19,16,27,25,18,17,32,26,17,24,38,59,6,79,21,21,19,33,49,3,17,77,76,100,55,56,37,73,86,39,35,25,75,38,34,55,88,21,51,53,32,57,22,38,71,28,54,61,68,31,36,79,32,25,22,29,15,29,33,15,30,27,25,23,26,30,21,41,2,26,30,45,20,22,29,18,28,33,30,18,18
40,30,1e+08,50,44,60,50,30,30,50,40,60,40,34,30,50,44,40,40,30,44,40,50,40,60,50,30,44,64,40,50,30,60,50,40,40,60,64,60,30,40,30,50,50,44,60,44,50,44,30,44,60,10,30,70,40,54,50,50,10,40,60,54,44,54,20,50,34,60,70,54,60,60,54,20,30,40,64,40,44,40,70,44,64,50,40,40,60,60,24,40,20,40,30,60,50,40,30,34,40,10,44,50,24,30,60,34,20,64,24,40,40,50,44,70,40,30,14,40,30,30,10,40,20,10,50,44,20,40,70,44,60,30,44,30,30,40,14,40,44,50,40,40,30,40,40,54,50,40,50,60,40,54,44,50,34,44,40,44,14,30,44,14,34,10,34,10,34,30,50,30,20,30,50,20,40,50,34,40,20,18,25,41,25,39,46,41,42,55,34,41,42,47,52,46,58,35,17,35,19,14,13,69,52,43,54,16,33,41,42,10,56,36,36,8,47,14,20,39,35,42,37,44,41,42,39,43,31,37,41,43,46,44,15,39,38,22,38,42,44,51,36,43,52,37,34,46,46,44,41,33,41,51,38,55,42,42,53,45,25,36,46,42,45,23,39,23,30,54,50,37,32,27,37,44,41,53,37,34,41,29,36,32,18,20,38,42,33,42,45,44,10,17,41,41,33,46,24,17,25,17,35,23,42,43,54,49,14,51,54,52,30,41,42,51,25,14,51,26,50,34,34,53,33,55,37,38,34,50,55,17,55,43,43,43,13,54,54,41,48,38,32,44,49,36,41,38,14,30,37,46,36,27,36,46,37,46,41,34,37
40,50,50,1e+08,30,40,40,34,40,40,54,30,30,44,24,20,54,24,50,30,24,30,50,44,40,54,44,34,20,44,30,50,30,40,54,50,40,20,60,30,30,44,40,54,30,40,54,144,20,44,30,50,24,30,40,40,50,60,40,50,30,60,30,20,50,30,40,50,40,30,50,44,50,60,40,50,44,30,40,40,40,30,30,20,50,50,30,50,60,34,20,50,20,60,24,40,24,14,40,14,0,50,40,40,30,70,30,50,20,44,20,30,64,20,30,30,20,14,24,30,40,20,30,50,20,40,50,30,54,30,30,20,30,14,20,24,30,20,20,30,30,40,30,30,30,44,40,40,30,30,20,30,20,30,30,34,30,30,20,14,20,30,30,34,0,40,30,30,10,40,20,50,34,30,24,20,40,20,30,24,32,35,44,39,38,32,40,46,32,55,53,29,40,34,33,29,52,37,36,47,28,27,24,36,42,37,33,46,47,34,12,36,30,30,24,39,16,28,30,26,38,34,42,36,44,43,33,37,31,36,29,48,38,27,23,44,20,44,26,38,37,44,42,34,34,37,32,37,39,47,38,53,33,40,37,35,31,45,38,35,55,50,29,23,36,30,41,36,34,46,34,21,29,34,38,28,29,40,16,38,21,30,26,22,28,44,38,29,22,30,38,12,33,24,36,26,27,41,21,30,37,40,38,46,42,32,37,28,37,35,36,39,47,30,44,35,23,34,32,35,55,37,33,46,32,42,40,38,34,37,33,39,30,33,33,19,31,33,25,33,27,26,34,32,28,24,46,16,21,36,52,38,29,30,29,37,27,31,34,26
44,50,44,30,1e+08,64,20,14,20,44,40,54,30,20,30,64,50,60,24,20,50,90,40,34,54,40,10,50,74,10,54,50,74,24,54,34,64,74,34,10,30,40,54,40,144,54,50,30,44,10,64,40,10,50,54,44,20,30,34,20,54,34,54,44,50,10,34,30,54,54,20,30,54,34,0,20,34,74,20,70,44,70,64,70,40,20,90,40,40,44,50,14,40,30,60,50,50,30,44,30,0,20,44,10,30,30,20,20,54,50,30,30,30,24,40,54,20,0,30,30,30,14,40,20,20,44,20,20,30,34,24,40,20,34,20,40,64,14,30,20,60,50,30,30,20,40,20,44,40,54,40,34,34,24,34,50,50,20,40,0,20,70,14,20,0,44,20,20,20,64,30,14,30,34,4,50,44,44,40,20,9,8,40,10,36,51,35,32,60,33,31,43,50,62,49,79,26,15,25,17,2,3,69,57,37,56,5,28,46,39,5,57,36,38,8,34,10,25,36,47,47,35,42,40,25,35,40,21,35,33,49,36,25,12,52,33,22,24,66,33,59,21,37,59,43,28,51,46,38,36,21,31,63,18,56,55,45,49,28,8,28,41,43,51,6,56,11,20,61,37,38,37,19,35,33,32,52,32,30,36,24,36,34,20,25,24,47,31,41,54,25,5,8,41,33,30,59,9,17,16,15,11,15,32,37,66,39,2,59,63,57,16,46,54,34,8,23,50,14,50,33,28,65,28,55,22,18,37,59,56,8,53,43,40,46,14,55,60,22,57,41,34,39,55,38,41,23,10,35,43,41,32,19,38,39,33,59,44,28,33
50,30,60,40,64,1e+08,50,30,30,30,30,80,40,34,30,74,54,50,44,34,60,60,64,44,74,30,40,54,80,30,60,30,84,50,60,44,144,80,44,40,40,20,90,30,64,80,54,40,34,44,64,54,10,54,60,50,50,44,70,30,50,44,60,34,50,30,70,24,80,64,50,60,74,54,10,30,44,74,40,40,50,70,64,90,64,34,60,54,64,40,54,40,50,30,60,60,54,34,40,30,10,40,54,10,40,50,20,40,54,30,30,24,54,20,40,50,20,4,34,30,50,14,50,40,20,44,40,20,50,50,40,50,30,44,30,40,70,10,30,34,80,60,24,40,30,24,50,54,50,54,50,40,44,40,40,34,50,30,30,4,20,60,14,34,10,40,20,20,20,40,30,40,24,54,4,50,44,44,50,30,24,37,52,33,46,52,47,46,70,39,39,49,58,88,56,83,35,23,37,25,21,22,67,80,54,71,23,43,61,48,8,66,45,42,7,47,15,14,38,46,52,49,46,47,41,43,46,37,44,42,51,45,43,15,54,38,19,43,64,45,66,35,54,82,44,34,52,56,46,45,39,39,68,41,59,51,49,63,48,37,31,52,49,49,31,47,32,32,83,54,44,39,22,49,45,47,63,45,33,48,31,45,36,26,14,43,52,32,44,56,43,8,22,49,42,37,64,31,13,23,23,37,24,46,54,87,53,21,66,86,80,39,61,56,52,37,14,69,42,59,39,34,68,43,65,36,41,36,66,59,22,63,62,46,52,12,57,59,30,61,42,36,46,56,32,49,33,15,33,45,58,43,22,42,42,46,64,57,35,39
44,54,50,40,20,50,1e+08,60,60,30,50,30,70,60,40,24,74,30,54,40,34,24,50,30,60,34,60,50,20,70,50,54,14,50,50,50,50,20,44,70,70,34,44,34,20,20,74,40,20,60,30,30,20,24,24,44,40,40,50,50,40,44,60,20,50,64,50,50,30,50,40,50,50,60,84,60,30,40,70,54,44,20,30,40,50,44,24,30,40,30,20,60,30,60,24,24,10,40,20,14,0,50,24,50,40,44,14,44,30,24,20,30,20,10,30,30,40,10,24,60,20,10,20,44,14,40,50,20,60,30,30,10,30,40,20,20,20,20,20,24,40,44,30,20,54,40,20,24,30,30,10,30,30,30,30,20,20,54,20,10,40,30,30,40,0,20,14,14,40,30,10,60,30,30,4,24,40,24,20,14,49,57,31,52,59,21,61,58,34,39,54,24,23,46,27,37,48,48,52,66,53,51,48,47,56,53,49,57,23,24,11,28,28,28,16,16,15,17,27,17,23,33,25,27,30,25,22,52,29,32,22,38,55,19,17,31,26,35,24,33,24,54,56,49,25,32,21,21,29,49,56,54,23,62,47,61,39,42,54,57,38,50,24,27,59,22,65,31,49,54,22,18,23,33,33,28,20,24,13,31,30,28,27,20,17,35,23,28,19,34,55,11,48,21,32,23,19,50,21,27,48,60,56,58,56,50,51,53,24,42,47,68,23,27,65,57,12,62,73,26,39,32,28,57,26,52,62,45,24,47,48,41,37,22,27,14,30,35,19,29,24,27,29,26,30,21,37,15,26,29,44,28,23,28,25,22,19,17,23,20
50,70,30,34,14,30,60,1e+08,70,50,60,20,60,90,14,24,50,20,44,50,20,20,44,30,54,50,80,50,20,90,20,70,20,50,50,70,30,20,50,80,60,40,10,50,14,30,50,34,20,60,30,20,20,40,40,50,40,20,20,64,10,50,54,20,30,74,20,70,20,20,40,40,20,60,60,60,30,20,70,40,50,14,30,20,44,34,20,20,30,30,20,80,20,60,20,30,10,34,30,30,0,20,20,60,30,24,30,40,20,30,30,30,20,24,10,10,10,10,24,50,40,20,10,40,20,20,20,10,60,40,24,24,10,10,10,20,30,24,30,20,20,20,30,30,24,50,20,20,20,20,24,20,20,24,34,30,20,24,20,10,10,10,20,20,0,30,20,30,20,20,30,80,10,10,30,30,20,20,10,20,69,70,23,65,43,24,56,57,24,43,38,18,29,20,25,20,46,60,67,69,63,62,20,20,47,29,70,64,24,21,6,22,20,16,15,16,13,10,21,20,24,16,17,19,22,26,16,57,18,29,24,31,57,15,24,27,12,27,20,24,23,62,47,18,20,18,24,23,23,38,66,38,23,65,29,27,16,22,64,70,43,43,18,23,66,23,70,23,25,51,22,15,9,16,24,21,24,23,16,20,19,20,16,13,10,27,24,22,31,20,57,6,62,19,29,18,25,48,6,10,60,70,67,57,47,20,64,63,23,22,20,69,24,24,51,70,11,55,60,22,43,18,27,64,21,50,65,51,22,29,62,20,19,16,26,13,20,20,26,22,22,16,22,18,14,19,31,13,21,25,36,17,9,16,16,23,25,22,19,17
44,80,30,40,20,30,60,70,1e+08,30,60,40,80,70,20,30,54,30,60,50,10,4,60,20,60,30,70,70,20,80,50,80,20,64,40,74,30,20,44,70,80,40,30,30,20,20,54,40,30,74,24,20,0,30,30,44,44,20,40,54,30,44,80,30,50,74,40,60,20,20,44,50,30,60,60,60,20,20,70,40,44,10,24,30,60,40,4,20,40,20,24,70,24,70,30,30,30,14,20,10,10,20,24,74,30,24,40,44,30,10,20,30,20,24,20,14,20,30,30,60,20,10,34,44,14,10,20,10,50,20,20,10,10,14,24,14,20,24,20,20,10,24,30,20,34,50,30,24,24,20,10,30,20,20,10,20,30,34,20,30,20,14,10,20,10,20,10,40,4,14,24,70,30,20,10,20,10,20,34,10,75,90,24,86,56,16,74,62,27,38,52,18,18,34,15,27,51,72,69,75,83,81,20,40,61,46,74,79,28,20,20,21,17,21,17,17,15,19,17,19,16,15,22,32,22,26,20,66,19,19,20,35,70,19,15,34,12,29,14,20,21,69,61,38,23,24,16,17,23,44,77,52,18,75,39,43,29,39,79,90,40,46,18,25,82,14,71,20,36,60,15,17,9,15,20,22,17,22,20,21,17,17,15,7,19,29,16,21,16,21,70,20,75,20,19,26,22,50,10,11,72,82,82,62,61,35,78,83,21,33,40,92,28,19,65,90,4,76,63,20,38,24,24,79,25,61,75,52,22,39,75,34,17,20,15,10,25,24,20,21,19,15,20,22,17,20,36,15,18,19,51,18,9,21,21,17,22,17,23,20
64,40,50,40,44,30,30,50,30,1e+08,44,40,40,30,30,20,50,54,40,30,40,30,34,24,40,30,30,30,20,34,44,40,30,50,50,50,30,20,30,20,40,54,30,30,44,50,50,40,40,30,30,50,24,30,60,64,34,34,34,24,40,30,40,40,50,30,34,20,34,30,34,50,40,40,34,20,24,40,30,60,64,20,30,30,34,40,30,50,40,60,30,40,24,44,34,30,40,20,50,20,0,24,24,40,60,40,34,40,34,40,20,34,50,34,30,40,20,20,44,40,30,24,40,40,10,30,24,30,34,40,30,30,30,30,14,40,34,4,20,30,14,40,34,30,34,40,34,24,44,20,30,30,30,30,10,50,24,34,44,20,20,30,14,30,0,50,60,34,20,44,40,40,30,14,14,34,30,24,40,20,24,25,48,24,43,33,34,34,30,37,35,29,33,34,42,37,33,27,33,28,23,23,37,34,39,42,30,31,42,31,15,43,32,36,11,30,14,11,37,25,34,40,41,37,39,32,27,30,46,36,32,33,33,21,24,37,19,32,33,39,33,34,39,34,37,39,33,34,40,36,33,35,48,30,38,55,48,35,36,25,35,44,29,26,28,41,25,30,37,38,24,22,29,40,39,26,27,37,26,33,23,32,38,30,11,32,34,27,27,44,33,15,26,36,36,27,28,29,20,35,27,27,31,34,39,36,37,23,33,37,34,26,42,33,37,25,23,33,31,37,37,39,33,31,34,27,30,37,27,38,26,38,29,27,36,14,36,38,36,43,28,38,39,37,40,36,40,14,33,40,38,44,29,36,35,29,28,37,36,30
