1e+08,48,64,0,48,48,48,120,16,48,40,48,48,56,48,56,104,64,56,80,40,56,48,40,104,0,56,40,104,64,56,56,0,24,56,72,0,16,24,0,40,0,40,0,40,16,0,0,40,40,40,16,24,40,56,80,56,40,24,40,24,80,24,56,16,88,40,0,0,32,48,0,32,32,96,32,40,32,56,0,0,32,32,32,24,0,48,48,0,48,48,48,64,48,0,0,0,48,0,0,0,40,48,0,0,8,22,10,10,6,15,16,15,13,14,12,17,18,13,16,11,19,11,15,17,11,15,13,19,10,9,10,16,17,12,10,10,15,16,11,11,17,12,16,9,15,10,14,15,9,8,15,11,9,16,16,20,5,9,15,13,12,16,9,13,11,13,14,14,8,16,14,14,18,18,16,17,14,13,12,12,9,17,15,16,11,18,19,10,12,16,14,14,21,13,17,15,19,15,10,10,16,15,9,12,9,11,12,9,13
48,1e+08,80,128,104,96,144,0,64,136,32,96,136,32,104,32,32,32,32,0,32,72,32,72,72,80,72,32,72,32,0,32,32,0,32,32,32,32,32,0,40,32,56,64,32,0,0,40,40,56,32,0,0,80,40,40,40,64,0,24,0,48,72,40,0,32,0,32,0,32,32,32,0,0,32,0,0,0,32,0,32,0,0,0,32,24,32,32,32,32,0,32,32,32,32,32,40,56,32,0,32,40,0,32,32,13,16,14,9,13,10,14,9,17,14,9,10,8,11,13,14,14,12,10,13,9,13,13,15,11,10,9,17,12,12,10,10,13,13,9,15,11,13,9,13,11,12,11,9,11,10,13,11,12,9,12,18,10,10,14,11,15,16,16,10,12,13,11,15,8,12,11,12,12,10,13,14,10,11,11,15,12,14,13,12,11,10,11,10,10,14,16,8,13,11,11,13,18,16,8,13,17,14,14,11,8,13,11,6,13
64,80,1e+08,80,88,48,80,0,56,88,0,48,88,40,88,56,80,24,128,0,72,112,24,120,128,112,112,72,128,64,0,56,56,0,56,16,56,64,48,0,64,0,40,48,40,16,0,24,40,48,0,16,0,40,88,56,40,64,0,24,0,48,72,40,0,56,40,0,0,0,16,0,0,0,48,0,0,0,40,0,0,0,0,0,48,0,0,0,0,0,0,0,64,0,0,0,56,0,0,0,0,40,0,0,0,11,17,13,7,13,12,15,12,16,15,7,15,13,16,10,10,14,12,12,18,13,11,14,16,10,12,10,19,14,12,10,13,15,20,10,12,12,10,15,11,13,13,14,11,10,12,13,11,14,12,16,18,10,11,10,14,16,18,9,12,12,13,11,13,9,14,14,15,14,12,14,18,10,14,14,12,6,20,18,13,14,15,15,11,10,17,15,12,18,10,10,20,17,22,9,7,21,19,13,11,9,15,12,9,17
0,128,80,1e+08,32,104,104,0,64,88,32,48,64,32,136,32,32,32,32,0,32,32,32,32,72,80,32,32,32,32,0,32,32,0,32,32,32,32,32,0,32,32,32,48,32,0,0,48,40,48,32,0,0,56,0,0,0,24,0,24,32,48,80,40,0,0,32,32,32,32,0,32,32,32,0,32,0,32,32,0,32,32,32,32,32,0,32,32,32,32,32,32,32,64,0,0,40,0,32,32,32,32,32,0,32,12,12,14,10,14,12,14,11,20,11,10,9,7,14,13,11,12,14,13,13,11,11,18,14,11,8,10,21,13,13,11,12,15,14,10,14,14,13,10,15,13,12,11,6,9,14,11,10,11,14,13,12,12,10,13,8,16,14,14,10,15,12,7,15,9,11,15,15,10,14,14,16,11,11,13,14,8,16,15,12,13,13,15,9,13,15,12,11,16,11,13,15,15,19,13,8,16,14,13,11,8,11,14,6,12
48,104,88,32,1e+08,128,104,48,32,144,112,120,136,0,144,0,40,0,40,0,40,72,0,80,40,0,40,40,40,0,0,0,40,40,0,0,40,40,40,0,64,0,80,64,64,0,40,48,40,64,88,0,40,56,72,40,40,64,0,40,0,48,0,40,0,40,40,0,0,0,96,24,0,0,32,0,0,0,0,64,24,0,0,0,40,24,0,0,0,24,0,0,0,24,24,24,40,24,0,0,24,40,0,24,24,13,20,15,8,8,12,16,12,14,16,13,16,12,13,14,12,17,12,13,17,9,14,10,15,12,11,12,13,11,8,11,10,12,15,9,12,12,13,12,12,13,8,10,11,11,11,14,14,12,10,12,15,11,11,9,11,17,18,14,13,14,11,8,16,9,18,11,12,15,15,13,13,18,9,11,17,13,15,13,13,13,15,13,11,14,14,22,14,18,13,13,14,16,13,10,13,17,15,14,10,11,11,15,9,16
48,96,48,104,128,1e+08,96,0,32,128,104,136,128,0,128,0,40,0,40,0,0,40,0,40,40,0,40,0,40,0,0,0,0,40,0,0,0,0,56,0,64,24,64,88,80,0,40,48,40,88,64,0,40,72,72,40,40,40,0,40,0,48,48,40,0,40,40,24,0,24,88,24,0,0,32,0,0,0,0,32,24,0,0,0,0,24,24,24,24,24,0,24,0,24,24,24,24,24,24,0,24,40,24,24,24,11,16,16,6,10,13,19,11,15,15,14,15,10,12,13,14,15,16,13,16,12,11,13,14,11,12,9,16,10,9,10,11,12,15,7,15,11,14,6,11,14,6,10,13,11,12,16,14,11,11,13,14,12,9,13,12,16,15,14,12,13,14,9,17,9,18,12,13,20,15,11,16,16,14,11,16,11,15,14,12,11,16,14,8,13,12,19,12,20,11,10,17,17,14,13,11,18,17,14,11,10,12,17,5,14
48,144,80,104,104,96,1e+08,0,64,136,32,96,136,32,136,32,72,32,72,0,32,72,32,72,72,80,72,32,72,32,0,32,32,0,32,32,32,32,32,0,40,32,56,64,0,0,0,40,40,56,32,0,0,56,40,40,40,64,0,24,0,48,72,40,0,40,40,0,0,0,0,32,0,0,32,0,0,0,32,0,32,0,0,0,32,24,32,32,32,32,0,0,32,32,32,32,40,32,32,0,32,40,0,32,32,12,15,14,8,13,11,14,10,17,17,9,12,8,11,11,13,15,12,12,14,10,13,12,15,11,8,10,17,10,11,10,12,13,14,9,16,9,13,10,13,11,12,12,10,11,10,11,10,13,11,12,18,10,11,11,10,16,15,14,10,12,13,9,14,8,11,11,13,12,11,13,13,12,12,11,15,11,14,13,11,12,14,12,10,9,14,14,9,16,12,11,14,16,17,10,13,18,15,14,10,7,13,12,6,15
120,0,0,0,48,0,0,1e+08,40,48,40,48,0,88,0,40,88,104,40,112,40,0,48,40,48,0,40,40,88,48,48,48,0,24,0,48,0,0,0,0,40,0,40,0,40,0,0,0,0,40,40,0,24,0,40,64,56,40,64,40,64,40,0,16,0,72,56,32,32,56,32,24,56,56,80,88,56,88,96,32,24,88,56,56,24,0,48,48,0,48,48,48,48,48,0,0,0,48,0,48,0,40,48,0,0,7,21,10,13,11,17,15,13,11,15,8,15,13,15,16,10,15,13,13,16,15,16,16,19,11,8,13,17,20,11,8,12,15,17,11,14,17,13,16,12,16,15,14,14,11,11,18,9,12,20,18,19,10,15,14,11,18,15,9,14,13,13,9,15,10,17,14,12,15,20,18,15,17,14,17,16,16,14,15,13,13,15,19,13,17,17,15,14,16,18,20,15,17,17,11,15,19,17,11,15,10,15,13,13,13
16,64,56,64,32,32,64,40,1e+08,72,72,32,72,96,32,64,64,104,64,40,80,64,72,40,40,40,64,72,64,72,0,72,40,0,40,64,40,72,0,32,0,0,32,0,40,32,0,48,24,64,56,32,0,32,32,32,0,24,40,64,40,0,24,0,32,96,40,32,32,32,88,32,32,32,32,32,56,32,96,64,32,32,32,32,40,0,0,0,0,0,0,0,64,0,0,0,40,40,0,0,0,0,0,0,0,13,20,14,10,16,12,14,13,18,13,7,12,9,13,14,8,16,13,12,18,13,13,17,21,10,10,13,21,15,15,10,13,20,23,10,17,17,10,14,15,12,16,14,10,12,13,13,11,16,15,15,16,10,10,11,12,16,20,12,17,13,14,13,14,7,18,13,15,15,16,19,22,13,11,16,15,11,18,21,15,15,21,19,16,12,18,20,14,20,11,15,21,21,19,12,9,19,21,13,10,9,15,15,11,20
48,136,88,88,144,128,136,48,72,1e+08,112,96,136,0,144,0,40,0,40,0,80,72,0,80,40,0,72,80,40,0,0,0,40,40,0,0,40,40,48,0,64,24,80,48,80,0,40,40,40,64,88,0,40,80,72,40,40,64,0,40,0,48,0,40,0,40,40,24,0,24,96,24,0,0,32,0,0,0,0,64,24,0,0,0,40,24,24,24,24,24,0,24,0,24,24,24,40,24,24,0,24,40,24,24,24,13,20,13,6,10,12,17,13,17,14,13,14,10,12,16,13,16,13,12,14,8,12,11,16,14,12,9,15,12,10,12,11,13,16,8,16,13,13,12,11,14,8,9,9,13,9,15,16,13,10,12,16,12,11,14,10,17,18,16,12,16,13,9,15,9,19,13,10,15,15,14,13,14,9,11,17,13,15,13,12,12,14,13,10,13,13,18,13,17,11,14,12,16,13,11,12,18,16,17,12,10,10,13,8,16
